Marke,Modell,Baujahr,Getriebe,Kilometerstand,Kraftstoffart,Verbrauch (l/100km),Motorgröße (l),Alter
8,115,2018,2,19880,1,3.66,1.0,5
8,115,2016,2,43701,1,3.91,1.0,7
8,115,2018,2,24824,1,3.91,1.0,5
8,115,2017,2,68762,1,3.99,1.0,6
8,115,2015,2,90123,1,3.91,1.2,8
8,115,2017,2,51498,1,3.91,1.2,6
8,115,2017,2,30921,1,3.91,1.0,6
8,115,2016,2,31737,1,3.91,1.2,7
8,115,2017,2,15919,1,3.99,1.0,6
8,115,2013,2,63414,1,4.58,1.2,10
8,115,2017,2,65847,2,2.83,1.4,6
8,115,2017,2,20334,1,3.91,1.2,6
8,115,2017,2,43474,1,3.91,1.0,6
8,115,2018,2,18888,1,3.99,1.0,5
8,115,2017,2,28292,1,3.91,1.2,6
8,115,2017,2,30088,1,3.91,1.0,6
8,115,2018,2,27482,1,3.91,1.0,5
8,115,2016,2,62324,1,3.99,1.0,7
8,115,2017,2,24244,1,3.91,1.2,6
8,115,2019,2,13434,1,4.83,1.0,4
8,115,2017,2,33710,1,3.91,1.0,6
8,115,2015,2,72338,2,2.83,1.4,8
8,115,2016,1,47049,1,3.91,1.2,7
8,115,2016,2,103366,1,3.91,1.0,7
8,115,2016,2,52786,1,3.91,1.0,7
8,115,2017,2,68208,1,3.91,1.2,6
8,115,2018,2,10217,1,3.66,1.0,5
8,115,2016,2,32387,1,3.91,1.2,7
8,115,2017,2,64405,1,3.99,1.0,6
8,115,2016,2,51786,1,3.99,1.0,7
8,115,2016,2,59471,1,3.91,1.2,7
8,115,2017,2,43054,1,3.91,1.2,6
8,115,2016,2,39531,1,3.99,1.0,7
8,115,2015,2,63127,1,3.91,1.2,8
8,115,2015,2,69893,1,3.91,1.0,8
8,115,2015,2,40003,1,3.91,1.2,8
8,115,2016,2,60833,1,3.91,1.2,7
8,115,2016,2,55488,1,3.91,1.2,7
8,115,2017,2,44775,1,3.91,1.0,6
8,115,2017,2,21967,1,3.91,1.0,6
8,115,2016,2,37648,1,3.91,1.0,7
8,115,2017,2,45417,1,3.91,1.0,6
8,115,2017,2,52427,1,3.91,1.2,6
8,115,2020,2,8046,1,4.91,1.0,3
8,115,2017,2,29803,1,3.91,1.0,6
8,115,2017,2,35444,1,3.91,1.0,6
8,115,2017,2,24162,1,3.91,1.0,6
8,115,2020,2,8046,1,4.5,1.0,3
8,115,2020,2,8046,1,4.91,1.0,3
8,115,2017,2,51149,1,3.91,1.2,6
8,115,2018,1,47697,1,3.83,1.0,5
8,115,2019,2,13856,1,4.83,1.0,4
8,115,2017,2,28163,1,3.91,1.2,6
8,115,2019,2,12237,1,4.83,1.0,4
8,115,2019,2,2639,1,4.83,1.0,4
8,115,2015,2,43265,1,3.91,1.0,8
8,115,2016,2,50694,1,3.91,1.0,7
8,115,2017,2,40362,1,3.91,1.2,6
8,115,2019,2,13196,1,4.83,1.0,4
8,115,2019,2,11653,1,4.83,1.0,4
8,115,2019,2,14168,1,4.83,1.0,4
8,115,2015,2,53912,1,5.0,1.8,8
8,115,2016,2,73463,1,3.91,1.0,7
8,115,2016,2,100036,1,3.91,1.2,7
8,115,2017,2,48167,1,3.91,1.0,6
8,115,2020,2,8046,1,4.91,1.0,3
8,115,2019,2,8046,1,4.5,1.0,4
8,115,2019,2,10042,1,4.83,1.0,4
8,115,2019,2,13059,1,4.83,1.0,4
8,115,2017,2,47256,1,3.91,1.2,6
8,115,2019,2,15401,1,4.83,1.0,4
8,115,2019,2,13584,1,4.83,1.0,4
8,115,2016,2,34616,1,3.91,1.0,7
8,115,2017,2,29067,1,3.91,1.0,6
8,115,2016,2,50959,1,3.91,1.2,7
8,115,2014,2,54287,1,3.91,1.0,9
8,115,2017,2,20989,1,3.99,1.0,6
8,115,2016,2,59545,1,3.91,1.2,7
8,115,2018,2,43373,1,3.75,1.0,5
8,115,2016,2,68540,1,3.99,1.0,7
8,115,2014,2,71213,1,3.91,1.2,9
8,115,2017,2,37710,1,3.91,1.2,6
8,115,2017,2,53138,1,3.91,1.2,6
8,115,2014,2,49873,1,4.91,1.4,9
8,115,2013,2,65982,1,4.58,1.2,10
8,115,2016,1,24185,1,3.91,1.2,7
8,115,2017,2,53591,1,3.91,1.2,6
8,115,2017,2,49043,1,3.83,1.4,6
8,115,2020,1,8254,1,5.08,1.0,3
8,115,2016,2,78070,1,3.91,1.2,7
8,115,2018,2,24294,1,3.66,1.0,5
8,115,2017,2,24844,1,3.91,1.0,6
8,115,2017,2,34187,1,3.91,1.2,6
8,115,2017,2,20784,1,3.91,1.2,6
8,115,2020,1,8251,1,5.16,1.0,3
8,115,2019,1,4139,1,5.91,2.0,4
8,115,2014,2,84174,1,3.91,1.0,9
8,115,2015,2,35740,1,3.91,1.0,8
8,115,2019,2,7644,1,4.74,1.0,4
8,115,2016,2,23861,1,3.91,1.0,7
8,115,2017,2,27579,1,3.91,1.2,6
8,115,2017,2,23217,1,3.91,1.2,6
8,115,2017,2,58233,2,3.17,1.4,6
8,115,2016,2,48280,1,3.91,1.0,7
8,115,2018,2,66860,1,3.91,1.0,5
8,115,2017,2,64233,2,2.83,1.4,6
8,115,2017,2,14484,1,3.91,1.2,6
8,115,2017,2,53103,1,3.91,1.2,6
8,115,2017,2,56326,1,3.91,1.0,6
8,115,2019,2,20126,1,4.5,1.0,4
8,115,2017,2,50497,1,3.91,1.0,6
8,115,2017,2,34439,1,3.91,1.2,6
8,115,2017,2,33841,1,3.91,1.2,6
8,115,2019,2,5214,1,4.5,1.0,4
8,115,2015,2,83877,1,3.91,1.2,8
8,115,2016,2,49889,1,3.91,1.0,7
8,115,2020,2,160,1,4.83,1.0,3
8,115,2020,2,160,1,4.91,1.0,3
8,115,2018,2,10063,1,4.83,1.0,5
8,115,2018,2,35527,1,3.66,1.0,5
8,115,2017,2,40019,2,3.17,1.4,6
8,115,2019,2,7514,2,4.08,1.6,4
8,115,2017,1,50280,1,3.83,1.4,6
8,115,2015,2,45949,1,3.91,1.2,8
8,115,2017,2,36887,1,3.91,1.2,6
8,115,2016,2,72188,1,3.91,1.2,7
8,115,2016,2,39428,1,3.91,1.0,7
8,115,2016,2,27358,1,3.91,1.0,7
8,115,2019,1,9984,1,5.91,2.0,4
8,115,2016,2,44083,1,3.91,1.2,7
8,115,2016,2,34241,1,3.99,1.0,7
8,115,2019,2,12243,1,4.74,1.0,4
8,115,2016,2,21499,1,3.91,1.2,7
8,115,2019,2,6194,1,4.5,1.0,4
8,115,2019,2,4826,1,4.5,1.0,4
8,115,2018,2,36702,1,4.5,1.0,5
8,115,2018,2,5446,1,3.66,1.0,5
8,115,2017,2,56816,1,3.91,1.0,6
8,115,2014,2,54563,1,3.99,1.0,9
8,115,2016,2,17382,1,3.91,1.0,7
8,115,2016,2,40233,1,3.91,1.0,7
8,115,2019,1,4828,1,5.91,2.0,4
8,115,2017,2,22530,1,3.91,1.0,6
8,115,2017,2,24944,1,3.91,1.2,6
8,115,2017,2,39316,1,3.91,1.2,6
8,115,2017,2,15288,1,3.83,1.4,6
8,115,2018,2,14484,1,3.91,1.0,5
8,115,2017,2,38915,1,3.99,1.0,6
8,115,2019,1,5454,1,5.91,2.0,4
8,115,2019,2,3,1,4.5,1.0,4
8,115,2013,2,46208,1,4.58,1.2,10
8,115,2016,2,50095,1,3.91,1.2,7
8,115,2017,2,38624,1,3.91,1.2,6
8,115,2017,2,51498,1,3.91,1.2,6
8,115,2017,2,8046,1,3.91,1.2,6
8,115,2019,2,12874,1,4.74,1.0,4
8,115,2017,2,13082,1,3.91,1.0,6
8,115,2019,1,5632,1,5.16,1.0,4
8,115,2019,1,5944,1,5.91,2.0,4
8,115,2018,2,26035,1,4.5,1.0,5
8,115,2015,2,49889,1,3.91,1.0,8
8,115,2015,2,24140,1,3.91,1.2,8
8,115,2019,2,3218,1,4.91,1.0,4
8,115,2017,2,23435,1,3.91,1.2,6
8,115,2018,2,24143,1,5.0,1.8,5
8,115,2019,2,3519,1,4.74,1.0,4
8,115,2016,2,31929,1,3.91,1.0,7
8,115,2015,2,39029,1,3.91,1.0,8
8,115,2016,2,44952,1,3.91,1.2,7
8,115,2016,2,61692,1,3.99,1.0,7
8,115,2020,2,3995,1,4.91,1.0,3
8,115,2014,2,67592,1,4.91,1.4,9
8,115,2017,1,22579,1,3.91,1.2,6
8,115,2019,1,4828,1,5.08,1.0,4
8,115,2019,2,16674,1,4.5,1.0,4
8,115,2015,1,35168,1,3.91,1.2,8
8,115,2017,2,26904,1,3.91,1.2,6
8,115,2017,2,26359,1,3.91,1.0,6
8,115,2016,2,43944,1,3.91,1.0,7
8,115,2017,2,59997,1,3.91,1.2,6
8,115,2017,2,20655,1,3.83,1.4,6
8,115,2019,2,18446,1,4.83,1.0,4
8,115,2020,1,3218,1,5.08,1.0,3
8,115,2016,2,37539,1,3.58,1.0,7
8,115,2016,2,66171,1,3.91,1.0,7
8,115,2017,2,27844,1,3.91,1.0,6
8,115,2019,2,6464,1,4.83,1.0,4
8,115,2020,2,3218,1,4.83,1.0,3
8,115,2017,2,11600,1,3.91,1.2,6
8,115,2018,2,22624,1,3.66,1.0,5
8,115,2017,2,28699,1,3.91,1.2,6
8,115,2019,1,8307,1,5.91,2.0,4
8,115,2019,2,370,1,4.91,1.0,4
8,115,2017,2,49430,2,3.91,1.4,6
8,115,2019,1,17124,1,5.16,1.0,4
8,115,2020,2,711,1,4.91,1.0,3
8,115,2020,2,1356,1,4.83,1.0,3
8,115,2019,2,18296,1,4.83,1.0,4
8,115,2020,2,2496,1,4.83,1.0,3
8,115,2020,2,160,1,4.5,1.0,3
8,115,2019,2,21569,1,4.5,1.0,4
8,115,2019,2,21859,1,4.5,1.0,4
8,115,2019,2,21901,1,4.5,1.0,4
8,115,2019,2,20375,1,4.5,1.0,4
8,115,2014,2,63568,1,3.99,1.2,9
8,115,2018,2,22772,1,3.66,1.0,5
8,115,2020,1,16,1,5.08,1.0,3
8,115,2019,1,5264,1,5.91,2.0,4
8,115,2017,2,50439,1,3.91,1.0,6
8,115,2020,1,582,1,5.16,1.0,3
8,115,2016,2,59315,1,3.91,1.2,7
8,115,2017,2,44961,1,3.99,1.0,6
8,115,2017,2,19685,1,5.0,1.8,6
8,115,2017,2,10196,1,3.91,1.2,6
8,115,2017,1,48011,1,3.91,1.2,6
8,115,2017,2,44097,1,3.91,1.0,6
8,115,2017,2,74946,1,3.91,1.2,6
8,115,2017,2,28012,1,3.91,1.2,6
8,115,2017,2,33369,1,3.91,1.2,6
8,115,2017,2,59894,1,3.91,1.0,6
8,115,2018,2,7856,1,3.66,1.0,5
8,115,2018,1,40233,1,3.83,1.0,5
8,115,2013,1,42245,1,4.91,1.4,10
8,115,2013,2,76530,1,4.58,1.2,10
8,115,2017,2,28604,1,3.58,1.0,6
8,115,2017,2,29140,1,3.99,1.0,6
8,115,2018,2,31847,1,3.66,1.0,5
8,115,2017,1,27384,1,3.91,1.2,6
8,115,2017,2,21726,1,3.91,1.0,6
8,115,2017,2,40230,1,3.91,1.0,6
8,115,2016,2,73329,1,5.0,1.8,7
8,115,2016,2,33257,1,3.91,1.2,7
8,115,2017,2,18032,1,3.99,1.0,6
8,115,2018,2,33574,1,3.66,1.0,5
8,115,2019,1,7118,1,5.08,1.0,4
8,115,2017,1,18715,1,3.91,1.2,6
8,115,2014,2,60134,1,4.58,1.2,9
8,115,2015,2,34744,1,3.91,1.0,8
8,115,2018,2,23964,1,3.66,1.0,5
8,115,2016,2,58171,1,3.91,1.0,7
8,115,2017,2,34785,1,3.91,1.0,6
8,115,2016,2,8754,1,3.91,1.0,7
8,115,2016,1,32254,1,3.91,1.2,7
8,115,2019,2,13225,1,4.58,1.0,4
8,115,2017,1,31098,1,3.83,1.4,6
8,115,2017,2,29565,1,3.83,1.4,6
8,115,2016,2,34888,1,3.91,1.0,7
8,115,2016,2,37452,1,3.91,1.0,7
8,115,2019,2,2039,1,4.74,1.0,4
8,115,2016,2,12436,1,3.91,1.2,7
8,115,2017,2,37014,1,3.91,1.0,6
8,115,2017,2,17199,1,3.99,1.0,6
8,115,2015,2,32091,1,3.91,1.0,8
8,115,2017,1,55457,1,4.67,1.8,6
8,115,2017,2,17517,1,3.91,1.2,6
8,115,2017,2,28655,1,3.91,1.2,6
8,115,2017,2,15985,1,3.91,1.0,6
8,115,2020,1,3218,1,5.08,1.0,3
8,115,2019,2,16032,1,4.5,1.0,4
8,115,2016,2,38670,1,3.91,1.0,7
8,115,2015,2,65112,1,3.91,1.0,8
8,115,2020,2,1609,1,4.91,1.0,3
8,115,2019,2,12803,2,4.08,1.6,4
8,115,2016,2,29304,1,3.91,1.0,7
8,115,2020,1,16,1,5.16,1.0,3
8,115,2019,2,8046,1,4.5,1.0,4
8,115,2016,2,47584,1,3.91,1.0,7
8,115,2015,1,28968,1,3.91,1.2,8
8,115,2016,2,34381,1,3.91,1.2,7
8,115,2017,2,32877,1,3.58,1.0,6
8,115,2019,2,16719,1,4.74,1.0,4
8,115,2017,2,40447,1,3.91,1.2,6
8,115,2016,2,53042,1,5.0,1.8,7
8,115,2019,2,16674,2,4.08,1.6,4
8,115,2019,1,11431,1,5.16,1.0,4
8,115,2018,2,24228,1,3.66,1.0,5
8,115,2016,2,38643,1,3.91,1.0,7
8,115,2017,1,13989,1,3.91,1.2,6
8,115,2019,2,23776,1,4.83,1.0,4
8,115,2016,2,48280,1,3.91,1.0,7
8,115,2017,2,22852,1,3.91,1.2,6
8,115,2017,2,26605,1,3.91,1.0,6
8,115,2016,2,44495,1,3.91,1.0,7
8,115,2019,1,4351,1,5.91,2.0,4
8,115,2020,2,3218,1,4.74,1.0,3
8,115,2017,2,54022,1,3.91,1.2,6
8,115,2016,1,35160,1,3.91,1.2,7
8,115,2017,1,40698,1,3.91,1.2,6
8,115,2015,1,42285,1,3.83,1.4,8
8,115,2015,2,59416,1,3.91,1.0,8
8,115,2018,2,20599,1,3.91,1.0,5
8,115,2019,2,11463,1,4.5,1.0,4
8,115,2017,2,40500,1,3.91,1.0,6
8,115,2019,2,15755,1,4.83,1.0,4
8,115,2017,2,23449,1,3.91,1.0,6
8,115,2016,2,98974,1,3.91,1.0,7
8,115,2016,2,28335,1,3.91,1.2,7
8,115,2017,2,20857,1,3.58,1.0,6
8,115,2013,2,65017,1,3.83,1.4,10
8,115,2017,2,35489,1,3.83,1.4,6
8,115,2016,2,42270,1,3.91,1.0,7
8,115,2020,2,2888,1,4.5,1.0,3
8,115,2017,2,42341,1,3.91,1.2,6
8,115,2018,2,59392,1,3.75,1.0,5
8,115,2019,2,6662,1,4.5,1.0,4
8,115,2016,2,23019,1,3.91,1.0,7
8,115,2017,2,26739,1,3.91,1.2,6
8,115,2017,1,26048,1,3.83,1.4,6
8,115,2017,2,53594,1,3.91,1.2,6
8,115,2016,2,46270,1,3.91,1.0,7
8,115,2016,2,32970,1,3.91,1.0,7
8,115,2016,2,37764,1,3.91,1.2,7
8,115,2017,2,17351,1,3.99,1.0,6
8,115,2019,2,18396,1,4.83,1.0,4
8,115,2017,2,50042,1,3.99,1.0,6
8,115,2019,2,5296,1,4.5,1.0,4
8,115,2014,2,56289,1,3.83,1.4,9
8,115,2016,2,66282,1,3.91,1.2,7
8,115,2019,1,4639,1,5.91,2.0,4
8,115,2017,2,27437,1,3.91,1.0,6
8,115,2018,2,37570,1,3.66,1.0,5
8,115,2018,2,30527,1,3.75,1.0,5
8,115,2015,2,44913,1,3.91,1.2,8
8,115,2017,2,48851,1,3.91,1.0,6
8,115,2017,2,45256,1,3.91,1.0,6
8,115,2016,2,43197,1,3.91,1.0,7
8,115,2017,2,29048,1,3.91,1.0,6
8,115,2020,2,4646,1,4.83,1.0,3
8,115,2017,2,39752,1,3.91,1.0,6
8,115,2020,2,5474,1,4.83,1.0,3
8,115,2020,2,5774,1,4.83,1.0,3
8,115,2020,2,4023,1,4.83,1.0,3
8,115,2015,2,59925,1,3.91,1.0,8
8,115,2016,2,47721,1,3.91,1.2,7
8,115,2019,1,2824,1,5.91,2.0,4
8,115,2016,2,93364,1,3.91,1.2,7
8,115,2017,1,46196,1,3.83,1.4,6
8,115,2018,1,34575,1,5.08,1.0,5
8,115,2020,2,7367,1,4.83,1.0,3
8,115,2017,1,36589,1,4.67,1.8,6
8,115,2017,2,28287,1,3.91,1.2,6
8,115,2017,1,3252,1,3.91,1.2,6
8,115,2016,2,46218,1,3.91,1.0,7
8,115,2016,2,32808,1,3.91,1.2,7
8,115,2020,2,8,1,4.91,1.0,3
8,115,2014,2,52007,1,3.91,1.2,9
8,115,2016,2,24925,1,3.91,1.2,7
8,115,2018,1,16714,1,3.83,1.0,5
8,115,2020,2,8,1,4.91,1.0,3
8,115,2020,2,642,1,4.91,1.0,3
8,115,2019,2,13233,1,4.5,1.0,4
8,115,2016,2,66789,1,3.91,1.2,7
8,115,2017,2,33031,1,3.91,1.2,6
8,115,2016,2,35125,1,3.91,1.2,7
8,115,2017,2,56487,1,3.91,1.2,6
8,115,2017,2,25749,1,3.99,1.0,6
8,115,2017,2,24450,1,3.91,1.2,6
8,115,2020,1,3218,1,5.08,1.0,3
8,115,2016,2,43358,1,3.99,1.0,7
8,115,2016,2,29035,1,3.91,1.2,7
8,115,2020,2,997,1,4.83,1.0,3
8,115,2017,2,35315,1,3.91,1.2,6
8,115,2019,2,7163,2,4.25,1.6,4
8,115,2019,2,7161,1,4.5,1.0,4
8,115,2017,2,46670,1,3.91,1.2,6
8,115,2017,1,66427,1,3.91,1.2,6
8,115,2017,1,54645,1,3.83,1.4,6
8,115,2018,2,21103,1,3.66,1.0,5
8,115,2019,2,8288,1,4.83,1.0,4
8,115,2017,1,44610,1,3.91,1.2,6
8,115,2019,2,9417,1,4.83,1.0,4
8,115,2015,2,64373,1,3.91,1.0,8
8,115,2016,2,19398,1,3.91,1.0,7
8,115,2016,2,45362,1,3.91,1.2,7
8,115,2013,1,71697,1,4.91,1.4,10
8,115,2016,2,43685,1,3.91,1.2,7
8,115,2015,2,36242,1,3.41,1.0,8
8,115,2016,2,72463,1,3.91,1.2,7
8,115,2015,2,33644,1,3.91,1.2,8
8,115,2015,2,85909,1,3.91,1.2,8
8,115,2013,1,55071,1,4.91,1.4,10
8,115,2017,2,35745,1,3.91,1.2,6
8,115,2017,2,39844,1,3.99,1.0,6
8,115,2016,2,61319,1,3.91,1.2,7
8,115,2018,2,14490,1,3.99,1.0,5
8,115,2015,2,63507,2,2.83,1.4,8
8,115,2015,2,34518,1,3.91,1.0,8
8,115,2019,0,24727,1,5.16,1.0,4
8,115,2019,2,14776,1,4.5,1.0,4
8,115,2019,2,15423,1,4.83,1.0,4
8,115,2018,2,21898,1,4.5,1.0,5
8,115,2014,2,28678,1,3.91,1.2,9
8,115,2017,2,13277,1,3.91,1.0,6
8,115,2019,2,3867,1,4.5,1.0,4
8,115,2019,2,4678,1,4.5,1.0,4
8,115,2018,1,19672,1,4.91,2.0,5
8,115,2016,2,37888,1,3.91,1.0,7
8,115,2016,2,24669,1,3.91,1.0,7
8,115,2014,1,58676,1,3.91,1.2,9
8,115,2016,2,53933,1,3.91,1.0,7
8,115,2017,1,16154,1,3.91,1.2,6
8,115,2018,2,8535,1,3.66,1.0,5
8,115,2019,2,8582,1,4.58,1.0,4
8,115,2016,2,36369,1,3.91,1.2,7
8,115,2016,2,60446,1,3.91,1.0,7
8,115,2019,2,9060,1,4.91,1.0,4
8,115,2016,2,50729,1,3.91,1.2,7
8,115,2014,2,81767,1,3.91,1.2,9
8,115,2016,2,38268,1,3.91,1.2,7
8,115,2016,2,47750,1,3.91,1.0,7
8,115,2017,2,3728,1,3.91,1.0,6
8,115,2017,2,11707,1,3.91,1.0,6
8,115,2016,2,52322,1,3.91,1.2,7
8,115,2018,2,19907,1,3.66,1.0,5
8,115,2020,2,4362,1,4.91,1.0,3
8,115,2017,2,45056,1,3.91,1.0,6
8,115,2018,2,24986,1,3.66,1.0,5
8,115,2019,1,4195,1,5.91,2.0,4
8,115,2017,2,38746,1,3.91,1.2,6
8,115,2017,2,30575,1,3.91,1.0,6
8,115,2020,2,2219,1,4.5,1.0,3
8,115,2019,0,16204,1,5.16,1.0,4
8,115,2015,2,59724,1,3.91,1.0,8
8,115,2017,2,25736,1,3.91,1.0,6
8,115,2016,2,63480,1,3.91,1.0,7
8,115,2016,2,49781,1,3.91,1.2,7
8,115,2017,2,16365,1,3.91,1.2,6
8,115,2018,2,19553,1,3.66,1.0,5
8,115,2016,2,45108,1,3.58,1.0,7
8,115,2017,2,26882,1,3.91,1.0,6
8,115,2016,2,41532,1,3.91,1.2,7
8,115,2017,2,36512,1,3.99,1.0,6
8,115,2016,2,32761,1,3.91,1.2,7
8,115,2016,2,13523,1,3.91,1.2,7
8,115,2017,1,38379,1,3.91,1.2,6
8,115,2017,2,16432,1,3.91,1.2,6
8,115,2016,2,26961,1,3.91,1.2,7
8,115,2017,2,51011,1,3.91,1.2,6
8,115,2018,2,25749,1,3.75,1.0,5
8,115,2018,2,27370,1,3.66,1.0,5
8,115,2019,1,6437,1,5.91,2.0,4
8,115,2017,2,23831,1,3.91,1.2,6
8,115,2017,2,39597,1,3.91,1.2,6
8,115,2017,2,46643,1,3.91,1.2,6
8,115,2016,2,51682,1,3.91,1.2,7
8,115,2017,2,28968,1,3.91,1.2,6
8,115,2016,2,27703,1,3.91,1.2,7
8,115,2018,2,26304,1,3.91,1.0,5
8,115,2017,2,40875,1,5.0,1.8,6
8,115,2016,2,62930,1,3.91,1.0,7
8,115,2016,2,54519,1,3.91,1.0,7
8,115,2014,2,84586,1,3.91,1.0,9
8,115,2019,2,3015,1,4.5,1.0,4
8,115,2019,2,18042,1,4.5,1.0,4
8,115,2018,2,18460,1,3.66,1.0,5
8,115,2017,2,42718,1,3.91,1.2,6
8,115,2020,2,2008,1,4.83,1.0,3
8,115,2020,2,1570,1,4.5,1.0,3
8,115,2018,2,6107,1,4.83,1.0,5
8,115,2016,2,23419,1,3.91,1.2,7
8,115,2013,2,28385,1,4.58,1.2,10
8,115,2016,2,29933,1,3.91,1.2,7
8,115,2017,2,40444,1,3.91,1.2,6
8,115,2016,2,32399,1,3.91,1.2,7
8,115,2018,2,41260,1,4.5,1.0,5
8,115,2014,2,16096,1,3.91,1.2,9
8,115,2019,1,3518,1,5.16,1.0,4
8,115,2019,2,24254,1,4.83,1.0,4
8,115,2020,2,1713,1,4.5,1.0,3
8,115,2019,2,24988,1,4.83,1.0,4
8,115,2019,2,24556,1,4.83,1.0,4
8,115,2019,2,14356,1,4.91,1.0,4
8,115,2016,2,36757,1,3.91,1.0,7
8,115,2017,2,16394,1,3.91,1.0,6
8,115,2017,2,34171,1,3.91,1.2,6
8,115,2016,2,28968,1,3.91,1.2,7
8,115,2019,2,14484,2,4.25,1.6,4
8,115,2019,1,9569,1,5.08,1.0,4
8,115,2016,2,9092,1,3.99,1.0,7
8,115,2019,2,13357,1,4.83,1.0,4
8,115,2016,2,44829,1,3.91,1.0,7
8,115,2016,2,104269,1,3.91,1.0,7
8,115,2018,2,14456,1,3.91,1.0,5
8,115,2019,2,8074,1,4.5,1.0,4
8,115,2019,2,8024,1,4.91,1.0,4
8,115,2017,2,16753,1,3.91,1.0,6
8,115,2019,1,3812,1,5.91,2.0,4
8,115,2019,1,4596,1,5.91,2.0,4
8,115,2017,2,13001,1,3.91,1.0,6
8,115,2017,2,18938,1,3.91,1.0,6
8,115,2016,2,39522,1,3.91,1.2,7
8,115,2017,2,23254,1,3.91,1.2,6
8,115,2016,2,42493,1,3.91,1.0,7
8,115,2017,1,24429,1,3.91,1.2,6
8,115,2017,2,52105,1,3.91,1.2,6
8,115,2019,2,23037,1,4.5,1.0,4
8,115,2016,2,47127,1,5.0,1.8,7
8,115,2014,2,80467,1,3.99,1.0,9
8,115,2017,2,42647,1,3.91,1.2,6
8,115,2017,2,30020,1,3.91,1.0,6
8,115,2017,2,22530,1,3.99,1.0,6
8,115,2017,1,42142,1,3.83,1.4,6
8,115,2016,2,58634,1,3.91,1.2,7
8,115,2016,2,19398,1,3.91,1.0,7
8,115,2019,2,14670,1,4.83,1.0,4
8,115,2017,2,14289,1,3.99,1.0,6
8,115,2013,2,44332,1,4.58,1.2,10
8,115,2016,2,41759,1,3.91,1.0,7
8,115,2014,2,89920,1,3.91,1.2,9
8,115,2017,2,38624,1,3.99,1.0,6
8,115,2015,2,32780,1,3.91,1.0,8
8,115,2016,2,33368,1,3.91,1.2,7
8,115,2016,2,25664,1,3.99,1.0,7
8,115,2019,1,28060,1,5.16,1.0,4
8,115,2019,2,20124,1,4.83,1.0,4
8,115,2017,2,53108,1,3.91,1.2,6
8,115,2017,2,15232,1,3.91,1.2,6
8,115,2014,2,70650,1,3.99,1.0,9
8,115,2014,2,34031,1,3.91,1.0,9
8,115,2019,2,21093,1,4.5,1.0,4
8,115,2020,1,1364,1,5.16,1.0,3
8,115,2013,2,54963,1,4.41,1.2,10
8,115,2020,1,883,1,5.08,1.0,3
8,115,2017,2,24875,1,5.0,1.8,6
8,115,2017,1,35473,1,3.83,1.4,6
8,115,2017,1,38923,1,3.83,1.4,6
8,115,2019,2,21832,1,4.83,1.0,4
8,115,2016,2,74789,1,5.0,1.8,7
8,115,2015,2,54519,1,3.91,1.0,8
8,115,2019,2,11051,1,4.5,1.0,4
8,115,2016,2,113089,2,2.83,1.4,7
8,115,2017,2,55845,1,3.91,1.2,6
8,115,2016,2,52487,1,3.91,1.0,7
8,115,2013,2,63559,1,4.58,1.2,10
8,115,2015,2,65102,1,3.91,1.2,8
8,115,2017,2,82930,1,3.91,1.2,6
8,115,2019,1,19199,1,5.16,1.0,4
8,115,2019,2,13718,1,4.91,1.0,4
8,115,2019,2,16796,1,4.5,1.0,4
8,115,2019,1,18072,1,5.16,1.0,4
8,115,2019,2,23670,1,4.5,1.0,4
8,115,2017,2,13795,1,3.91,1.2,6
8,115,2016,2,51983,1,3.91,1.0,7
8,115,2019,1,24350,1,5.16,1.0,4
8,115,2017,1,38051,1,3.91,1.2,6
8,115,2017,2,44739,1,3.91,1.2,6
8,115,2019,1,5412,1,5.91,2.0,4
8,115,2017,2,19833,1,3.91,1.0,6
8,115,2016,2,25763,1,3.91,1.0,7
8,115,2019,2,8851,1,4.91,1.0,4
8,115,2017,2,62363,1,3.91,1.2,6
8,115,2018,2,9223,1,3.66,1.0,5
8,115,2019,2,14226,2,4.08,1.6,4
8,115,2013,2,124416,1,4.41,1.2,10
8,115,2016,1,12535,1,3.91,1.2,7
8,115,2017,2,51236,1,3.91,1.0,6
8,115,2017,2,13367,1,3.91,1.2,6
8,115,2016,2,44506,1,3.91,1.2,7
8,115,2017,2,58531,1,3.91,1.2,6
8,115,2017,2,31121,1,3.91,1.0,6
8,115,2016,2,34200,1,3.99,1.0,7
8,115,2018,2,21109,1,3.66,1.0,5
8,115,2016,2,55382,1,3.91,1.2,7
8,115,2019,1,4546,1,5.91,2.0,4
8,115,2017,2,28292,1,3.91,1.2,6
8,115,2018,2,3485,1,3.66,1.0,5
8,115,2018,2,29531,1,3.66,1.0,5
8,115,2019,2,3218,1,4.5,1.0,4
8,115,2016,2,43399,1,3.91,1.2,7
8,115,2018,2,42892,1,3.66,1.0,5
8,115,2016,2,46041,1,3.91,1.0,7
8,115,2019,1,8046,1,5.91,2.0,4
8,115,2017,2,19077,1,3.83,1.4,6
8,115,2017,2,15383,1,3.91,1.2,6
8,115,2019,1,5832,1,5.91,2.0,4
8,115,2016,2,32204,1,3.99,1.0,7
8,115,2015,2,69351,1,3.91,1.2,8
8,115,2017,2,27558,1,3.91,1.0,6
8,115,2020,1,5431,1,5.08,1.0,3
8,115,2017,2,36704,1,3.91,1.0,6
8,115,2016,2,32721,1,3.91,1.2,7
